,SubjectID,StimulusType,response,RT
488,30005,1,1,304
489,30005,1,1,322
490,30005,0,0,0
491,30005,1,1,241
492,30005,0,0,0
493,30005,1,1,288
494,30005,1,1,433
495,30005,1,1,288
496,30005,1,1,354
497,30005,1,1,290
498,30005,1,1,274
499,30005,1,1,273
500,30006,1,1,457
501,30006,1,1,491
502,30006,1,1,369
503,30006,1,1,320
504,30006,1,1,297
505,30006,1,1,203
506,30006,1,1,333
507,30006,1,1,237
508,30006,1,1,254
509,30006,1,1,386
510,30006,1,1,353
511,30006,1,1,321
512,30006,1,1,217
513,30006,1,1,304
514,30006,1,1,269
515,30006,1,1,340
516,30006,1,1,254
517,30006,1,1,238
518,30006,1,1,238
519,30006,1,1,254
520,30006,0,1,321
521,30006,1,1,419
522,30006,1,1,223
523,30006,1,1,382
524,30006,0,1,251
525,30006,1,1,453
526,30006,0,0,0
527,30006,1,1,337
528,30006,1,1,524
529,30006,1,1,400
530,30006,1,1,442
531,30006,1,1,370
532,30006,1,1,490
533,30006,1,1,381
534,30006,1,1,435
535,30006,0,0,0
536,30006,0,1,255
537,30006,0,0,0
538,30006,1,1,437
539,30006,0,0,0
540,30006,0,0,0
541,30006,1,1,405
542,30006,0,0,0
543,30006,1,1,385
544,30006,1,1,489
545,30006,1,1,370
546,30006,1,1,454
547,30006,1,1,403
548,30006,1,1,426
549,30006,1,1,373
550,30006,1,1,442
551,30006,0,0,0
552,30006,0,0,0
553,30006,1,1,405
554,30006,1,1,439
555,30006,1,1,453
556,30006,0,0,0
557,30006,1,1,406
558,30006,0,0,0
559,30006,1,1,408
560,30006,0,0,0
561,30006,1,1,471
562,30006,1,1,390
563,30006,0,0,0
564,30006,1,1,369
565,30006,1,1,357
566,30006,1,1,357
567,30006,1,1,402
568,30006,1,1,489
569,30006,1,1,411
570,30006,0,0,0
571,30006,1,1,439
572,30006,1,1,340
573,30006,1,1,335
574,30006,0,1,303
575,30006,0,0,0
576,30006,1,1,425
577,30006,1,1,627
578,30006,1,1,372
579,30006,1,1,440
580,30006,1,1,405
581,30006,1,1,749
582,30006,1,1,405
583,30006,1,1,521
584,30006,1,1,369
585,30006,0,0,0
586,30006,1,1,371
587,30006,1,1,417
588,30006,1,1,370
589,30006,1,1,368
590,30006,1,1,536
591,30006,1,1,359
592,30006,1,1,392
593,30006,1,1,387
594,30006,1,1,389
595,30006,1,1,372
596,30006,1,1,286
597,30006,1,1,352
598,30006,1,1,288
599,30006,0,0,0
600,30007,1,1,450
601,30007,1,1,338
602,30007,1,1,321
603,30007,0,0,0
604,30007,1,1,371
605,30007,1,1,352
606,30007,1,1,290
607,30007,1,1,339
608,30007,1,1,352
609,30007,1,1,304
610,30007,1,1,371
611,30007,1,1,353
612,30007,1,1,340
613,30007,1,1,321
614,30007,1,1,369
615,30007,1,1,306
616,30007,1,1,434
