,SubjectID,StimulusType,response,RT
405,10005,0,0,0
406,10005,1,1,300
407,10005,1,1,321
408,10005,0,0,0
409,10005,1,1,284
410,10005,1,1,287
411,10005,1,1,271
412,10005,1,1,456
413,10005,1,1,386
414,10005,1,1,335
415,10005,1,1,318
416,10005,1,1,390
417,10005,1,1,353
418,10005,1,1,371
419,10005,1,1,371
420,10005,1,1,320
421,10005,1,1,351
422,10005,1,1,367
423,10005,1,1,286
424,10005,1,1,338
425,10005,1,1,320
426,10005,1,1,338
427,10005,0,1,286
428,10005,1,1,604
429,10005,1,1,349
430,10005,1,1,353
431,10005,1,1,353
432,10005,1,1,369
433,10005,1,1,440
434,10005,1,1,419
435,10005,1,1,338
436,10005,1,1,323
437,10005,1,1,351
438,10005,1,1,403
439,10005,1,1,570
440,10005,1,1,503
441,10005,0,0,0
442,10005,1,1,389
443,10005,0,0,0
444,10005,1,1,320
445,10005,0,0,0
446,10005,1,1,321
447,10005,1,1,358
448,10005,1,1,357
449,10005,1,1,353
450,10005,0,0,0
451,10005,0,0,0
452,10005,0,0,0
453,10005,1,1,369
454,10005,0,0,0
455,10005,0,0,0
456,10005,1,1,369
457,10005,1,1,472
458,10005,1,1,340
459,10005,1,1,321
460,10005,1,1,373
461,10005,1,1,302
462,10005,1,1,283
463,10005,1,1,84
464,10005,1,1,389
465,10005,1,1,237
466,10005,1,1,270
467,10005,1,1,304
468,10005,1,1,269
469,10005,1,1,202
470,10005,1,1,287
471,10005,1,1,302
472,10005,0,1,254
473,10005,1,1,388
474,10005,1,1,201
475,10005,1,1,222
476,10005,0,0,0
477,10005,1,1,283
478,10005,1,1,332
479,10005,1,1,303
480,10005,0,0,0
481,10005,0,0,0
482,10005,1,1,335
483,10005,1,1,551
484,10005,1,1,353
485,10005,1,1,386
486,10005,0,0,0
487,10005,0,0,0
488,10005,0,0,0
489,10005,1,1,293
490,10005,1,1,340
491,10005,1,1,325
492,10005,0,1,256
493,10005,1,1,446
494,10005,1,1,189
495,10005,1,1,272
496,10005,1,1,327
497,10005,1,1,291
