,SubjectID,StimulusType,response,RT
416,30005,0,0,0
417,30005,1,1,337
418,30005,1,1,322
419,30005,1,1,337
420,30005,1,1,322
421,30005,1,1,288
422,30005,1,1,305
423,30005,1,1,273
424,30005,0,0,0
425,30005,0,0,0
426,30005,1,1,338
427,30005,1,1,322
428,30005,1,1,322
429,30005,1,1,289
430,30005,1,1,322
431,30005,1,1,338
432,30005,1,1,306
433,30005,1,1,306
434,30005,1,1,305
435,30005,1,0,0
436,30005,1,1,305
437,30005,1,1,305
438,30005,1,1,320
439,30005,1,1,290
440,30005,1,1,273
441,30005,1,1,256
442,30005,1,1,273
443,30005,1,1,258
444,30005,0,0,0
445,30005,1,0,0
446,30005,1,1,340
447,30005,0,0,0
448,30005,1,1,258
449,30005,0,0,0
450,30005,1,1,241
451,30005,0,0,0
452,30005,0,0,0
453,30005,1,1,320
454,30005,1,1,321
455,30005,1,1,339
456,30005,0,0,0
457,30005,1,1,273
458,30005,1,1,289
459,30005,1,1,290
460,30005,1,1,321
461,30005,1,1,289
462,30005,0,0,0
463,30005,1,1,257
464,30005,1,0,0
465,30005,1,1,304
466,30005,1,1,305
467,30005,1,1,289
468,30005,0,0,0
469,30005,1,1,304
470,30005,1,1,321
471,30005,1,1,305
472,30005,1,1,289
473,30005,0,0,0
474,30005,1,1,321
475,30005,1,1,289
476,30005,1,1,305
477,30005,1,1,306
478,30005,1,1,304
479,30005,0,0,0
480,30005,1,1,288
481,30005,1,1,305
482,30005,1,1,273
483,30005,1,1,290
484,30005,0,1,289
485,30005,1,1,337
486,30005,1,1,338
487,30005,1,1,306
488,30005,1,1,304
489,30005,1,1,322
490,30005,0,0,0
491,30005,1,1,241
492,30005,0,0,0
493,30005,1,1,288
494,30005,1,1,433
495,30005,1,1,288
496,30005,1,1,354
497,30005,1,1,290
498,30005,1,1,274
499,30005,1,1,273
500,30002,1,1,406
501,30002,1,1,269
502,30002,0,0,0
503,30002,1,1,304
504,30002,1,1,407
505,30002,1,1,336
506,30002,1,1,386
507,30002,1,1,358
508,30002,0,0,0
509,30002,1,1,355
510,30002,0,0,0
511,30002,1,1,321
512,30002,1,1,410
513,30002,0,0,0
514,30002,1,1,306
515,30002,1,1,350
516,30002,1,1,375
517,30002,1,1,338
518,30002,1,1,338
519,30002,1,1,339
520,30002,1,1,320
521,30002,1,1,373
522,30002,1,1,336
523,30002,1,1,304
524,30002,1,1,308
525,30002,1,1,352
526,30002,1,1,323
527,30002,0,1,271
528,30002,0,0,0
529,30002,1,1,405
530,30002,1,1,287
531,30002,1,1,322
532,30002,0,0,0
533,30002,1,1,352
534,30002,1,1,319
535,30002,1,1,404
536,30002,1,1,340
537,30002,1,1,320
538,30002,1,1,358
539,30002,1,1,386
540,30002,1,1,412
541,30002,1,1,389
542,30002,1,1,389
543,30002,1,1,414
544,30002,1,1,371
545,30002,1,1,370
546,30002,1,1,375
547,30002,0,0,0
548,30002,1,1,355
549,30002,0,0,0
550,30002,1,1,371
551,30002,1,1,307
552,30002,0,0,0
553,30002,1,1,320
554,30002,1,1,357
555,30002,1,1,321
556,30002,1,1,321
557,30002,1,1,273
558,30002,1,1,337
559,30002,1,1,354
560,30002,1,1,302
561,30002,1,1,358
562,30002,1,1,254
563,30002,1,1,221
564,30002,0,0,0
565,30002,1,1,272
566,30002,0,0,0
567,30002,1,1,355
568,30002,1,1,341
569,30002,1,1,342
570,30002,0,0,0
571,30002,0,0,0
572,30002,0,0,0
573,30002,1,1,574
574,30002,1,1,302
575,30002,1,1,357
576,30002,1,1,322
577,30002,1,1,254
578,30002,0,1,222
579,30002,1,1,356
580,30002,1,1,355
581,30002,1,1,441
582,30002,1,1,272
583,30002,1,1,393
584,30002,1,1,351
585,30002,1,1,359
586,30002,1,1,355
587,30002,1,1,348
588,30002,0,0,0
589,30002,1,1,338
590,30002,1,1,306
591,30002,1,1,338
592,30002,1,1,336
593,30002,1,1,340
594,30002,0,0,0
595,30002,1,1,340
596,30002,1,1,321
597,30002,1,1,291
598,30002,0,0,0
599,30002,0,0,0
600,50002,1,1,418
601,50002,0,1,269
602,50002,1,1,606
603,50002,1,1,333
604,50002,1,1,430
605,50002,1,1,367
606,50002,0,0,0
607,50002,1,1,349
608,50002,1,1,400
609,50002,1,1,367
610,50002,0,0,0
611,50002,0,0,0
612,50002,1,1,333
613,50002,1,1,350
614,50002,1,1,333
615,50002,1,1,318
616,50002,0,0,0
617,50002,0,0,0
618,50002,1,1,381
619,50002,0,0,0
620,50002,1,1,350
621,50002,0,0,0
622,50002,1,1,351
623,50002,0,0,0
624,50002,1,1,305
625,50002,1,1,500
626,50002,1,1,351
627,50002,1,1,366
628,50002,1,1,320
629,50002,0,1,381
630,50002,1,1,417
631,50002,1,1,330
632,50002,0,0,0
633,50002,1,1,348
634,50002,1,1,398
635,50002,1,1,316
636,50002,1,1,301
637,50002,1,1,404
638,50002,1,1,350
639,50002,1,1,332
640,50002,1,1,386
641,50002,1,1,302
642,50002,1,1,315
643,50002,1,1,334
644,50002,1,1,284
645,50002,1,1,334
646,50002,0,0,0
647,50002,1,1,299
648,50002,1,1,319
649,50002,1,1,331
650,50002,1,1,333
651,50002,1,1,318
652,50002,1,1,319
653,50002,1,1,369
654,50002,0,0,0
655,50002,1,1,351
656,50002,1,1,402
657,50002,1,1,350
658,50002,1,1,332
659,50002,1,1,319
660,50002,1,1,316
661,50002,1,1,352
662,50002,0,0,0
663,50002,1,1,323
664,50002,1,1,425
665,50002,1,1,332
666,50002,1,1,402
667,50002,1,1,301
668,50002,1,1,317
669,50002,1,1,349
670,50002,1,1,316
671,50002,0,1,300
672,50002,0,0,0
673,50002,1,1,334
674,50002,1,1,451
675,50002,1,1,439
676,50002,1,1,351
677,50002,0,0,0
678,50002,1,1,332
679,50002,1,1,317
680,50002,1,1,334
681,50002,1,1,300
682,50002,1,1,351
683,50002,1,1,438
684,50002,0,0,0
685,50002,1,1,316
686,50002,0,0,0
687,50002,1,1,363
688,50002,1,1,556
689,50002,1,1,350
690,50002,1,1,351
691,50002,1,1,383
692,50002,1,1,319
693,50002,1,1,518
694,50002,1,1,298
695,50002,0,0,0
696,50002,1,1,317
697,50002,1,1,317
698,50002,1,1,302
699,50002,1,1,369
700,10001,1,1,410
701,10001,0,0,0
702,10001,1,1,355
703,10001,1,1,340
704,10001,1,1,307
705,10001,1,1,288
706,10001,1,1,308
707,10001,1,1,309
708,10001,1,1,307
709,10001,1,1,306
710,10001,0,0,0
711,10001,1,1,306
712,10001,1,1,256
713,10001,0,0,0
714,10001,0,0,0
715,10001,0,0,0
716,10001,1,1,275
717,10001,1,1,293
718,10001,0,0,0
719,10001,1,1,291
720,10001,1,1,293
721,10001,1,1,275
722,10001,1,1,259
723,10001,0,0,0
724,10001,1,1,393
725,10001,1,1,257
726,10001,1,1,242
727,10001,1,1,242
728,10001,1,1,239
729,10001,1,1,223
730,10001,1,1,241
731,10001,1,1,242
732,10001,1,1,240
733,10001,1,1,156
734,10001,1,1,256
735,10001,1,1,223
736,10001,1,1,239
737,10001,1,1,225
738,10001,1,1,224
739,10001,0,1,258
740,10001,1,1,342
741,10001,1,1,273
742,10001,1,1,261
743,10001,1,1,258
744,10001,1,1,260
745,10001,1,1,255
746,10001,1,1,308
747,10001,1,1,258
748,10001,1,1,306
749,10001,1,1,257
750,10001,0,0,0
751,10001,1,1,326
752,10001,1,1,260
753,10001,1,1,243
754,10001,0,0,0
755,10001,1,1,275
756,10001,1,1,290
757,10001,1,1,256
758,10001,1,1,288
759,10001,0,1,294
760,10001,0,0,0
761,10001,1,1,392
762,10001,1,1,240
763,10001,1,1,239
764,10001,1,1,257
765,10001,1,1,259
766,10001,1,1,240
767,10001,0,0,0
768,10001,1,1,240
769,10001,0,1,224
770,10001,1,1,277
771,10001,1,1,257
772,10001,1,1,273
773,10001,1,1,256
774,10001,1,1,344
775,10001,0,0,0
776,10001,1,1,225
777,10001,1,1,239
778,10001,1,1,273
779,10001,0,1,256
780,10001,1,1,256
781,10001,0,0,0
782,10001,1,0,0
783,10001,0,0,0
784,10001,1,1,291
785,10001,1,1,292
786,10001,1,1,260
787,10001,0,0,0
788,10001,1,1,325
789,10001,1,1,291
790,10001,1,1,376
791,10001,1,1,324
792,10001,1,1,475
793,10001,1,1,425
794,10001,1,1,308
795,10001,1,1,309
796,10001,1,1,294
797,10001,1,1,291
798,10001,1,1,242
799,10001,0,0,0
800,90007,1,1,381
801,90007,1,1,313
802,90007,0,1,314
803,90007,1,1,249
804,90007,1,1,347
805,90007,1,1,300
806,90007,1,1,315
807,90007,1,1,331
808,90007,1,1,284
809,90007,1,1,315
810,90007,1,1,312
811,90007,1,1,316
812,90007,1,1,331
813,90007,0,0,0
814,90007,1,1,365
815,90007,1,1,263
816,90007,1,1,315
817,90007,1,1,330
818,90007,1,1,281
819,90007,1,1,361
820,90007,1,1,313
821,90007,1,1,297
822,90007,1,1,314
823,90007,1,1,296
824,90007,0,1,267
825,90007,1,1,313
826,90007,1,1,300
827,90007,1,1,330
828,90007,1,1,313
829,90007,0,0,0
830,90007,1,1,297
831,90007,1,1,316
832,90007,1,1,313
833,90007,1,1,299
834,90007,1,1,299
835,90007,1,1,366
836,90007,0,0,0
837,90007,1,1,379
838,90007,1,1,297
839,90007,1,1,282
840,90007,1,1,298
841,90007,1,1,313
842,90007,1,1,297
843,90007,0,0,0
844,90007,0,1,298
845,90007,1,1,346
846,90007,1,1,314
847,90007,1,1,329
848,90007,1,1,298
849,90007,1,1,299
850,90007,0,0,0
851,90007,1,1,380
852,90007,1,1,331
853,90007,0,0,0
854,90007,0,0,0
855,90007,1,1,363
856,90007,1,1,380
857,90007,1,1,331
858,90007,1,1,366
859,90007,0,0,0
860,90007,0,0,0
861,90007,1,1,447
862,90007,1,1,445
863,90007,1,1,365
864,90007,1,1,365
865,90007,0,0,0
866,90007,1,1,331
867,90007,1,1,429
868,90007,0,0,0
869,90007,1,1,315
870,90007,1,1,299
871,90007,1,1,280
872,90007,1,1,330
873,90007,1,1,315
874,90007,1,1,314
875,90007,1,1,298
876,90007,1,1,314
877,90007,0,0,0
878,90007,1,1,315
879,90007,1,1,331
880,90007,0,1,282
881,90007,1,1,348
882,90007,1,1,314
883,90007,1,1,331
884,90007,1,1,331
885,90007,0,0,0
886,90007,1,1,329
887,90007,1,1,296
888,90007,1,1,330
889,90007,0,0,0
890,90007,1,1,379
891,90007,1,1,314
892,90007,1,1,314
893,90007,1,1,313
894,90007,0,0,0
895,90007,1,1,411
896,90007,1,1,347
897,90007,1,1,332
898,90007,0,0,0
899,90007,1,1,181
900,90001,0,0,0
901,90001,1,1,355
902,90001,1,1,423
903,90001,1,1,322
904,90001,1,1,321
905,90001,0,0,0
906,90001,1,1,356
907,90001,1,1,339
908,90001,1,1,339
909,90001,1,1,356
910,90001,1,1,407
911,90001,1,1,356
912,90001,1,1,373
913,90001,1,1,305
914,90001,1,1,305
915,90001,0,0,0
916,90001,1,1,304
917,90001,0,0,0
918,90001,0,0,0
919,90001,1,1,391
920,90001,1,1,340
921,90001,1,1,357
922,90001,1,1,374
923,90001,1,1,339
924,90001,1,1,356
925,90001,1,1,305
926,90001,1,1,322
927,90001,1,1,340
928,90001,1,1,374
929,90001,1,1,323
930,90001,0,0,0
931,90001,1,1,390
932,90001,1,1,373
933,90001,0,0,0
934,90001,1,1,323
935,90001,1,1,289
936,90001,0,0,0
937,90001,1,1,288
938,90001,1,1,340
939,90001,0,0,0
940,90001,1,1,306
941,90001,1,1,271
942,90001,1,1,356
943,90001,1,1,289
944,90001,1,1,339
945,90001,1,1,290
946,90001,1,1,272
947,90001,1,1,290
948,90001,1,1,289
949,90001,1,1,272
950,90001,0,0,0
951,90001,1,1,340
952,90001,1,1,306
953,90001,1,1,305
954,90001,1,1,272
955,90001,1,1,288
956,90001,0,0,0
957,90001,1,1,306
958,90001,1,1,340
959,90001,1,1,272
960,90001,1,1,358
961,90001,0,0,0
962,90001,1,1,271
963,90001,1,1,357
964,90001,1,1,272
965,90001,1,1,305
966,90001,0,0,0
967,90001,0,1,289
968,90001,1,1,310
969,90001,1,1,323
970,90001,0,0,0
971,90001,1,1,322
972,90001,1,1,306
973,90001,1,1,305
974,90001,1,1,305
975,90001,0,0,0
976,90001,1,1,357
977,90001,0,0,0
978,90001,1,1,390
979,90001,1,1,340
980,90001,1,1,323
981,90001,1,1,323
982,90001,1,1,323
983,90001,1,1,306
984,90001,1,1,323
985,90001,1,1,340
986,90001,1,1,322
987,90001,1,1,323
988,90001,0,0,0
989,90001,1,1,340
990,90001,1,1,323
991,90001,1,1,323
992,90001,1,1,340
993,90001,0,0,0
994,90001,0,0,0
995,90001,1,1,409
996,90001,1,1,339
997,90001,1,1,340
998,90001,1,1,322
999,90001,1,1,338
1000,10007,1,1,668
1001,10007,0,0,0
1002,10007,1,1,389
1003,10007,1,1,454
1004,10007,1,1,362
1005,10007,1,1,377
1006,10007,1,1,376
1007,10007,1,1,364
1008,10007,0,0,0
1009,10007,0,0,0
1010,10007,1,1,383
1011,10007,1,1,410
1012,10007,1,1,378
1013,10007,1,1,317
1014,10007,1,1,311
1015,10007,1,1,287
1016,10007,1,1,322
1017,10007,1,1,314
1018,10007,0,0,0
1019,10007,1,1,592
1020,10007,1,1,391
1021,10007,1,1,382
1022,10007,1,1,407
1023,10007,1,1,386
1024,10007,1,1,391
1025,10007,1,1,357
1026,10007,1,1,357
1027,10007,1,1,374
1028,10007,1,1,424
1029,10007,1,1,425
1030,10007,1,1,391
1031,10007,1,1,431
1032,10007,1,1,400
1033,10007,1,1,349
1034,10007,1,1,397
1035,10007,1,1,428
1036,10007,1,1,378
1037,10007,1,1,411
1038,10007,1,1,429
1039,10007,1,1,410
1040,10007,0,0,0
1041,10007,1,1,526
1042,10007,1,1,430
1043,10007,1,1,363
1044,10007,0,0,0
1045,10007,0,0,0
1046,10007,1,1,460
1047,10007,0,1,392
1048,10007,0,0,0
1049,10007,0,0,0
1050,10007,1,1,477
1051,10007,1,1,393
1052,10007,0,0,0
1053,10007,0,0,0
1054,10007,1,1,426
1055,10007,1,1,378
1056,10007,1,1,354
1057,10007,1,1,346
1058,10007,1,1,415
1059,10007,1,1,381
1060,10007,1,1,340
1061,10007,1,1,384
1062,10007,0,0,0
1063,10007,1,1,679
1064,10007,1,1,394
1065,10007,1,1,350
1066,10007,1,1,414
1067,10007,1,1,365
1068,10007,1,1,399
1069,10007,0,0,0
1070,10007,0,0,0
1071,10007,1,1,553
1072,10007,0,0,0
1073,10007,1,1,526
1074,10007,1,1,425
1075,10007,0,0,0
1076,10007,1,1,619
1077,10007,1,1,404
1078,10007,1,1,374
1079,10007,1,1,380
1080,10007,1,1,362
1081,10007,1,1,363
1082,10007,1,1,412
1083,10007,1,1,395
1084,10007,1,1,378
1085,10007,1,1,446
1086,10007,0,0,0
1087,10007,0,0,0
1088,10007,1,1,678
1089,10007,0,0,0
1090,10007,1,1,595
1091,10007,1,1,412
1092,10007,1,1,314
1093,10007,1,1,332
1094,10007,1,1,346
1095,10007,1,1,396
1096,10007,1,1,410
1097,10007,1,1,377
1098,10007,1,1,346
1099,10007,1,1,362
1100,60006,1,1,285
1101,60006,1,1,262
1102,60006,1,1,267
1103,60006,1,1,248
1104,60006,1,1,272
1105,60006,1,1,282
1106,60006,1,1,266
1107,60006,1,1,250
1108,60006,1,1,199
1109,60006,0,1,283
1110,60006,1,1,300
1111,60006,0,0,0
1112,60006,1,1,314
1113,60006,0,0,0
1114,60006,1,1,314
1115,60006,1,1,330
1116,60006,0,0,0
1117,60006,1,1,315
1118,60006,0,0,0
1119,60006,1,1,316
1120,60006,1,1,317
1121,60006,1,1,356
1122,60006,1,1,316
1123,60006,1,1,298
1124,60006,1,1,250
1125,60006,0,0,0
1126,60006,1,1,299
1127,60006,1,1,299
1128,60006,1,1,284
1129,60006,0,0,0
1130,60006,1,1,331
1131,60006,0,0,0
1132,60006,1,1,282
1133,60006,1,1,316
1134,60006,0,0,0
1135,60006,1,1,281
1136,60006,1,1,282
1137,60006,1,1,284
1138,60006,1,1,254
1139,60006,1,1,323
1140,60006,1,1,265
1141,60006,1,1,249
1142,60006,1,1,300
1143,60006,1,1,298
1144,60006,1,1,297
1145,60006,0,0,0
1146,60006,1,1,296
1147,60006,1,1,332
1148,60006,1,1,264
1149,60006,1,1,234
1150,60006,1,1,282
1151,60006,1,1,232
1152,60006,1,1,272
1153,60006,0,0,0
1154,60006,1,1,98
1155,60006,1,1,300
1156,60006,1,1,250
1157,60006,1,1,250
1158,60006,1,1,264
1159,60006,1,1,236
1160,60006,1,1,216
1161,60006,0,0,0
1162,60006,0,0,0
1163,60006,1,1,298
1164,60006,0,0,0
1165,60006,1,1,300
1166,60006,1,1,255
1167,60006,1,1,248
1168,60006,0,0,0
1169,60006,1,1,300
1170,60006,1,1,301
1171,60006,1,1,298
1172,60006,1,1,265
1173,60006,0,0,0
1174,60006,1,1,284
1175,60006,1,1,315
1176,60006,1,1,266
1177,60006,1,1,318
1178,60006,1,1,248
1179,60006,1,1,263
1180,60006,1,1,334
1181,60006,1,1,318
1182,60006,1,1,297
1183,60006,1,1,281
1184,60006,1,1,267
1185,60006,1,1,349
1186,60006,0,0,0
1187,60006,1,1,281
1188,60006,1,1,265
1189,60006,1,1,231
1190,60006,1,1,281
1191,60006,0,0,0
1192,60006,1,1,586
1193,60006,1,1,402
1194,60006,1,1,446
1195,60006,0,0,0
1196,60006,1,1,280
1197,60006,1,1,321
1198,60006,1,1,283
1199,60006,0,0,0
1200,10004,1,1,558
1201,10004,1,1,370
1202,10004,1,1,339
1203,10004,1,1,373
1204,10004,1,1,410
1205,10004,0,0,0
1206,10004,1,1,491
1207,10004,0,0,0
1208,10004,1,1,507
1209,10004,0,0,0
1210,10004,1,1,390
1211,10004,1,1,322
1212,10004,1,1,375
1213,10004,1,1,338
1214,10004,1,1,474
1215,10004,1,1,322
1216,10004,1,1,442
1217,10004,1,1,422
1218,10004,1,1,526
1219,10004,1,1,358
1220,10004,1,1,404
1221,10004,1,1,357
1222,10004,1,1,339
1223,10004,1,1,405
1224,10004,1,1,439
1225,10004,1,1,368
1226,10004,1,1,320
1227,10004,0,0,0
1228,10004,0,0,0
1229,10004,1,1,424
1230,10004,1,1,341
1231,10004,0,1,271
1232,10004,0,0,0
1233,10004,0,0,0
1234,10004,1,1,424
1235,10004,0,0,0
1236,10004,1,1,405
1237,10004,0,0,0
1238,10004,1,1,373
1239,10004,1,1,899
1240,10004,1,1,389
1241,10004,1,1,408
1242,10004,1,1,404
1243,10004,0,0,0
1244,10004,1,1,489
